"Designator","Footprint","X","Y","Rotation","Value"
"C354","PART","150.87","27.56","  0","0.1uF"
"C355","PART","154.73","35.65","180","0.1uF"
"C356","_0402MP","146.30","37.50","180","10uF"
"C357","_0402MP","147.32","36.66","  0","10uF"
"C358","PART","149.30","25.94","180","0.1uF"
"C359","PART","145.87","28.33"," 45","10pF"
"C360","PART","146.96","29.35","225","10pF"
"C361","PART","145.33","33.97","180","22pF, C0G, 5%"
"C362","PART","144.85","29.93"," 90","22pF, C0G, 5%"
"C363","PART","145.61","29.93"," 90","DNP"
"C364","PART","148.86","37.58","270","9pF"
"C365","PART","153.67","36.64","270","9pF"
"C366","PART","149.07","24.93","  0","10nF"
"C369","PART","15.70","45.56","270","0.1uF"
"C370","PART","10.90","48.86","  0","0.1uF"
"C371","PART","13.67","45.59","180","2.2uF"
"C372","PART","10.82","46.37","180","2.2uF"
"C373","PART","10.82","44.85","180","0.47uF"
"C375","PART","14.99","56.51","180","0.1uF"
"C376","PART","14.05","54.91","  0","0.1uF"
"C377","PART","10.87","47.56","  0","0.1uF"
"C378","PART","14.73","55.65","180","0.1uF"
"C379","_0402MP"," 6.30","57.50","180","10uF"
"C380","_0402MP"," 7.32","56.66","  0","10uF"
"C381","PART"," 9.30","45.94","180","0.1uF"
"C382","PART"," 5.87","48.33"," 45","10pF"
"C383","PART"," 6.96","49.35","225","10pF"
"C384","PART"," 5.33","53.97","180","22pF, C0G, 5%"
"C385","PART"," 4.85","49.93"," 90","22pF, C0G, 5%"
"C386","PART"," 5.61","49.93"," 90","DNP"
"C387","PART"," 8.86","57.58","270","9pF"
"C388","PART","13.67","56.64","270","9pF"
"C389","PART"," 9.07","44.93","  0","10nF"
"C392","PART","35.70","45.56","270","0.1uF"
"C393","PART","30.90","48.86","  0","0.1uF"
"C394","PART","33.67","45.59","180","2.2uF"
"C395","PART","30.82","46.37","180","2.2uF"
"C396","PART","30.82","44.85","180","0.47uF"
"C398","PART","34.99","56.51","180","0.1uF"
"C399","PART","34.05","54.91","  0","0.1uF"
"C400","PART","30.87","47.56","  0","0.1uF"
"C401","PART","34.73","55.65","180","0.1uF"
"C402","_0402MP","26.30","57.50","180","10uF"
"C403","_0402MP","27.32","56.66","  0","10uF"
"C404","PART","29.30","45.94","180","0.1uF"
